갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
 ,2006,갱신,21.11~23.11,2021,명륜1가,"24,000",건양하늘터,11,20,15,84.89,"24,000", ,23,11110,2
 ,1995,신규,21.12~23.12,2021,명륜1가,"16,000",방산아파트,11,0,29,32.53, , ,5-89,11110,4
 ,1995,신규,21.12~23.12,2021,명륜1가,"16,000",방산아파트,11,0,29,32.53, , ,5-89,11110,4
사용,1995,갱신,21.11~23.11,2021,명륜2가,"17,000",아남1,11,150,13,84.8,"17,000",140,4,11110,15
 ,1995,갱신,21.12~23.12,2021,명륜2가,"59,850",아남1,11,0,18,84.8,"2,000", ,4,11110,18
 ,1995,신규,22.01~24.01,2021,명륜2가,"40,000",아남1,11,100,18,84.8, , ,4,11110,14
 ,2019,신규,21.11~23.02,2021,명륜2가,"1,000",어젤리아명륜1,11,76,19,34.1585, , ,8-67,11110,6
 ,1996,신규,22.01~24.01,2021,명륜2가,"50,000",아남2,11,50,20,84.9, , ,236,11110,2
 ,1995,신규,22.01~24.01,2021,명륜2가,"78,000",아남1,11,0,26,84.9, , ,4,11110,10
사용,1995,갱신,22.02~24.02,2021,명륜2가,"59,800",아남1,11,0,26,84.9,"57,000", ,4,11110,3
 ,1995, , ,2021,명륜2가,"85,000",아남1,11,0,27,84.9, , ,4,11110,8
 ,1995,갱신,21.11~23.11,2021,명륜2가,"63,000",아남1,11,0,28,84.9,"60,000", ,4,11110,6
사용,2006,갱신,21.11~23.11,2021,창신동,"45,000",브라운스톤창신,11,0,1,84.81,"43,000", ,23-76,11110,5
 ,1993, , ,2021,창신동,"29,400",창신쌍용2,11,0,3,64.66, , ,703,11110,14
 ,1993,신규,21.12~23.12,2021,창신동,"29,400",창신쌍용2,11,0,3,64.66, , ,703,11110,14
 ,1993, ,21.12~23.12,2021,창신동,"20,000",창신쌍용2,11,95,4,79.87, , ,703,11110,13
 ,2003,신규,21.12~23.12,2021,창신동,"60,000",창신이수,11,0,5,84.5, , ,23-816,11110,9
 ,2003,신규,21.12~23.12,2021,창신동,"60,000",창신이수,11,0,5,84.5, , ,23-816,11110,9
 ,1966,신규,21.12~23.12,2021,창신동,"11,000",동대문,11,18,5,28.8, , ,328-17,11110,6
 ,1993,갱신,22.02~24.02,2021,창신동,"43,000",창신쌍용2,11,0,6,115.53,"36,000", ,703,11110,14
 ,1966,신규,21.12~23.12,2021,창신동,"11,000",동대문,11,18,9,28.8, , ,328-17,11110,4
 ,1993,신규,22.02~24.02,2021,창신동,"40,000",창신쌍용2,11,25,9,106.62, , ,703,11110,4
 ,1992,신규,22.01~24.01,2021,창신동,"37,000",창신쌍용1,11,0,11,54.7, , ,702,11110,11
 ,1992,신규,22.01~24.01,2021,창신동,"37,000",창신쌍용1,11,0,11,54.7, , ,702,11110,11
 ,1993, ,21.12~23.12,2021,창신동,"4,000",창신쌍용2,11,84,11,79.87, , ,703,11110,4
 ,1992,신규,22.02~24.02,2021,창신동,"39,600",창신쌍용1,11,0,16,106.62, , ,702,11110,13
 ,1992,갱신,21.11~23.11,2021,창신동,"25,000",창신쌍용1,11,45,16,79.87,"10,000",75,702,11110,12
사용,1992,갱신,21.11~23.11,2021,창신동,"29,400",창신쌍용1,11,0,16,54.7,"28,000", ,702,11110,11
 ,1993,신규,22.02~24.02,2021,창신동,"30,450",창신쌍용2,11,0,25,64.66, , ,703,11110,8
 ,1993,신규,21.12~23.12,2021,창신동,"45,000",창신쌍용2,11,0,27,79.87, , ,703,11110,5
 ,1999,신규,22.01~24.01,2021,창신동,"70,000",두산,11,0,27,84.9, , ,232,11110,14
사용,1993,갱신,21.12~23.12,2021,창신동,"28,300",창신쌍용2,11,0,30,64.66,"27,000", ,703,11110,3
 ,2012,신규,21.11~23.11,2021,숭인동,"1,000",삼전솔하임2차,11,53,1,16.67, , ,296-19,11110,10
 ,2012,신규,21.11~23.11,2021,숭인동,"1,000",삼전솔하임2차,11,53,1,16.67, , ,296-19,11110,10
 ,2008,신규,21.11~23.11,2021,숭인동,"27,000",종로센트레빌,11,50,3,59.92, , ,2-1,11110,2
 ,2008, , ,2021,숭인동,"27,000",종로센트레빌,11,50,3,59.92, , ,2-1,11110,2
 ,2013, , ,2021,숭인동,"5,000",익성씨티하임,11,25,3,14.48, , ,1392,11110,14
 ,2004,신규,22.01~24.01,2021,숭인동,"77,000",롯데캐슬천지인,11,0,3,84.95, , ,76,11110,5
 ,2004,신규,22.01~24.01,2021,숭인동,"77,000",롯데캐슬천지인,11,0,3,84.95, , ,76,11110,5
 ,2008,갱신,21.11~23.11,2021,숭인동,"7,500",종로센트레빌,11,140,5,59.92,"7,500",105,2-1,11110,3
 ,2012,신규,21.11~22.11,2021,숭인동,"1,000",삼전솔하임2차,11,50,6,16.67, , ,296-19,11110,4
 ,1979,신규,21.11~23.11,2021,숭인동,"21,000",숭인상가,11,0,6,62.2, , ,204-11,11110,6
 ,2000,신규,22.01~24.01,2021,숭인동,"21,000",숭인모범103동,11,0,8,59.74, , ,569-4,11110,2
 ,2009,신규,22.01~24.01,2021,숭인동,"10,000",종로청계힐스테이트,11,95,12,59.9426, , ,766,11110,7
 ,2014,신규,21.11~22.11,2021,숭인동,"1,000",삼전솔하임4차,11,55,15,15.09, , ,318-2,11110,10
 ,2008,신규,22.02~24.02,2021,숭인동,"40,000",종로센트레빌,11,40,15,59.92, , ,2-1,11110,2
 ,2013,신규,21.11~22.11,2021,숭인동,"12,000",익성씨티하임,11,0,16,15.76, , ,1392,11110,11
사용,2008,갱신,22.02~24.02,2021,숭인동,"57,750",종로센트레빌,11,0,17,114.67,"55,000", ,2-1,11110,3
사용,2008,갱신,22.02~24.02,2021,숭인동,"57,750",종로센트레빌,11,0,17,114.67,"55,000", ,2-1,11110,3
 ,2004,갱신, ,2021,숭인동,"3,000",롯데캐슬천지인,11,170,18,84.95,"3,000",160,76,11110,25
 ,2009,갱신,21.12~23.12,2021,숭인동,"30,000",종로청계힐스테이트,11,55,18,84.9478,"30,000",40,766,11110,20
 ,1996,갱신,21.11~24.11,2021,숭인동,"22,500",동문A,11,0,18,59,"19,000", ,545,11110,1
 ,2013,신규,21.12~22.12,2021,숭인동,500,종로유케이201,11,45,20,12.09, , ,201-11,11110,12
 ,1979, , ,2021,숭인동,"10,000",숭인상가,11,60,24,80.85, , ,204-11,11110,5
사용,2009,갱신,21.11~23.11,2021,숭인동,"43,000",종로청계힐스테이트,11,0,24,59.9426,"41,000", ,766,11110,1
 ,2013,신규,21.12~22.12,2021,숭인동,500,종로아인스빌,11,57,25,12.15, , ,1392-1,11110,10
 ,1979, , ,2021,숭인동,"25,200",숭인상가,11,0,25,80.85, , ,204-11,11110,4
 ,1971,신규,22.01~24.01,2021,숭인동,"10,000",동일상가,11,0,25,51.34, , ,232-29,11110,5
사용,2009,갱신,21.11~23.11,2021,숭인동,"52,500",종로청계힐스테이트,11,0,30,114.7153,"50,000", ,766,11110,10
 ,2017,신규,21.12~23.12,2021,평동,"10,000",경희궁자이(3단지),11,360,2,84.8359, , ,233,11110,3
 ,2017,신규,21.11~22.11,2021,평동,"50,000",경희궁자이(3단지),11,80,2,84.614, , ,233,11110,3
 ,2017,신규,21.12~23.12,2021,평동,"100,000",경희궁자이(3단지),11,100,4,84.614, , ,233,11110,19
 ,2017,신규,22.01~24.01,2021,평동,"110,000",경희궁자이(3단지),11,0,5,59.4712, , ,233,11110,7
 ,2017,신규,22.01~24.01,2021,평동,"70,000",경희궁자이(3단지),11,180,6,84.8359, , ,233,11110,6
사용,2017,갱신,22.01~24.01,2021,평동,"92,400",경희궁자이(3단지),11,0,9,84.8359,"88,000", ,233,11110,14
사용,2017,갱신,21.12~23.12,2021,평동,"76,125",경희궁자이(3단지),11,0,16,84.614,"72,500", ,233,11110,16
 ,2017, , ,2021,평동,"76,125",경희궁자이(3단지),11,0,16,84.614, , ,233,11110,16
사용,2017,갱신,22.01~24.01,2021,평동,"85,000",경희궁자이(3단지),11,10,19,84.614,"85,000", ,233,11110,4
 ,2017, , ,2021,평동,"120,000",경희궁자이(3단지),11,0,20,84.8359, , ,233,11110,1
 ,2017,갱신,22.03~24.03,2021,평동,"120,000",경희궁자이(3단지),11,0,20,84.8359,"90,000", ,233,11110,1
사용,2017,갱신,21.11~23.11,2021,평동,"86,100",경희궁자이(3단지),11,0,24,84.614,"82,000", ,233,11110,13
 ,2017,신규,22.02~24.02,2021,평동,"140,000",경희궁자이(3단지),11,0,24,84.8359, , ,233,11110,14
사용,2017,갱신,22.01~24.01,2021,평동,"10,000",경희궁자이(3단지),11,242,26,77.9737,"10,000",230,233,11110,12
 ,2017,신규,22.02~23.02,2021,평동,"10,000",경희궁자이(3단지),11,223,26,59.8547, , ,233,11110,9
 ,2017,신규,22.02~24.02,2021,평동,"70,000",경희궁자이(3단지),11,110,29,59.7547, , ,233,11110,3
 ,2017,신규,22.01~24.02,2021,평동,"70,000",경희궁자이(3단지),11,180,29,84.614, , ,233,11110,6
 ,2017,신규,22.02~24.02,2021,평동,"60,000",경희궁자이(3단지),11,150,30,59.7547, , ,233,11110,3
 ,2017, , ,2021,홍파동,"30,000",경희궁자이(2단지),11,300,1,84.614, , ,199,11110,10
 ,2017,신규,22.01~24.01,2021,홍파동,"30,000",경희궁자이(2단지),11,300,1,84.614, , ,199,11110,10
 ,2017,갱신,21.11~23.11,2021,홍파동,"50,000",경희궁자이(2단지),11,89,2,77.9737,"50,000",81,199,11110,4
사용,2017,갱신,21.12~23.02,2021,홍파동,"120,750",경희궁자이(2단지),11,0,6,116.9383,"115,000", ,199,11110,9
사용,2017,갱신,22.01~24.01,2021,홍파동,"30,000",경희궁자이(2단지),11,202,10,84.8359,"30,000",190,199,11110,1
 ,2017,신규,22.01~26.01,2021,홍파동,"20,000",경희궁자이(2단지),11,450,12,101.9702, , ,199,11110,8
사용,2017,갱신,21.11~23.11,2021,홍파동,"72,450",경희궁자이(2단지),11,0,12,59.895,"69,000", ,199,11110,3
 ,2017,신규,21.12~23.12,2021,홍파동,"5,000",경희궁자이(2단지),11,400,26,84.9443, , ,199,11110,6
사용,2017,갱신,22.02~23.02,2021,홍파동,"98,800",경희궁자이(2단지),11,0,27,84.614,"95,000", ,199,11110,7
 ,2017,갱신,22.02~24.02,2021,홍파동,"70,000",경희궁자이(2단지),11,88,27,84.9443,"70,000",48,199,11110,11
 ,2017, , ,2021,홍파동,"30,100",경희궁자이(2단지),11,110,29,84.8359, , ,199,11110,8
 ,2017,신규,21.12~23.12,2021,홍파동,"50,000",경희궁자이(2단지),11,250,29,84.614, , ,199,11110,16
 ,2017, , ,2021,홍파동,"35,000",경희궁자이(2단지),11,99,30,59.8547, , ,199,11110,5
사용,2017,갱신,21.12~23.03,2021,홍파동,"35,000",경희궁자이(2단지),11,99,30,59.8547,"35,000",90,199,11110,5
 ,2017,갱신,21.11~23.11,2021,교북동,"54,022",경희궁자이(4단지),11,0,1,45.879,"51,450", ,126,11110,13
사용,2017,갱신,21.11~23.11,2021,교북동,"35,000",경희궁자이(4단지),11,51,1,45.879,"35,000",45,126,11110,11
 ,2017, , ,2021,교북동,"54,022",경희궁자이(4단지),11,0,1,45.879, , ,126,11110,13
 ,2017,신규,22.01~23.01,2021,교북동,"52,500",경희궁자이(4단지),11,0,4,37.2635, , ,126,11110,9
 ,1995,신규,22.01~24.01,2021,교북동,"60,000",동아,11,0,11,59.98, , ,101,11110,4
 ,1995,신규,22.01~24.01,2021,교북동,"60,000",동아,11,0,11,59.98, , ,101,11110,4
 ,1995,신규,21.12~23.12,2021,교북동,"60,000",동아,11,0,11,59.98, , ,101,11110,4
사용,2017,갱신,22.01~24.01,2021,교북동,"55,650",경희궁자이(4단지),11,0,23,45.879,"53,000", ,126,11110,9
 ,2017,신규,21.12~23.12,2021,교북동,"10,000",경희궁자이(4단지),11,106,23,37.2635, , ,126,11110,14
 ,2017,신규,21.12~23.12,2021,교북동,"10,000",경희궁자이(4단지),11,112,23,37.2635, , ,126,11110,14
 ,1971,신규,21.12~23.12,2021,행촌동,"11,000",대성아파트,11,0,9,19.27, , ,41-1,11110,7
 ,1971,신규,22.03~24.03,2021,행촌동,"7,000",대성아파트,11,34,13,45.39, , ,41-1,11110,4
 ,2017,신규, ,2021,행촌동,"16,315",경희궁자이(1단지),11,57,15,39.0561, , ,211,11110,6
 ,2017,신규, ,2021,행촌동,"16,315",경희궁자이(1단지),11,57,15,39.0561, , ,211,11110,15
 ,2017,신규, ,2021,행촌동,"13,052",경희궁자이(1단지),11,64,15,39.0561, , ,211,11110,6
 ,2017,신규, ,2021,행촌동,"16,315",경희궁자이(1단지),11,57,15,39.0561, , ,211,11110,6
 ,2017,신규, ,2021,행촌동,"16,315",경희궁자이(1단지),11,57,15,39.0561, , ,211,11110,17
 ,2017,신규,22.02~24.01,2021,행촌동,"18,599",경희궁자이(1단지),11,46,15,39.0561, , ,211,11110,17
 ,2017,신규, ,2021,행촌동,"18,599",경희궁자이(1단지),11,46,15,39.0561, , ,211,11110,6
 ,2017,신규, ,2021,행촌동,"18,599",경희궁자이(1단지),11,46,15,39.0561, , ,211,11110,17
 ,2017,신규, ,2021,행촌동,"16,315",경희궁자이(1단지),11,57,16,39.0561, , ,211,11110,6
 ,1998,갱신,21.11~23.11,2021,평창동,"30,000",삼성,11,0,3,59.97,"27,000", ,596,11110,3
 ,2001,신규,21.12~23.12,2021,평창동,"50,000",롯데낙천대,11,65,5,84.82, , ,72,11110,3
 ,1998,신규,21.12~23.12,2021,평창동,"45,000",삼성,11,0,18,59.97, , ,596,11110,14
 ,1997, ,21.11~23.11,2021,평창동,"4,000",갑을아파트,11,40,19,32.54, , ,595,11110,7
 ,1998,갱신,21.11~23.11,2021,평창동,"30,000",삼성,11,0,26,84.93,"30,000", ,596,11110,14
 ,2000, , ,2021,무악동,"30,000",현대,11,135,3,84.92, , ,82,11110,9
 ,2000,신규,21.12~23.12,2021,무악동,"30,000",현대,11,135,3,84.92, , ,82,11110,9
 ,2008,갱신,21.11~23.11,2021,무악동,"30,000",인왕산아이파크,11,150,3,114.931,"30,000",130,60,11110,5
 ,2000,신규,21.11~23.11,2021,무악동,"55,000",현대,11,0,4,60, , ,82,11110,6
사용,2008,갱신,22.01~24.01,2021,무악동,"76,650",인왕산아이파크,11,0,6,114.931,"73,000", ,60,11110,4
 ,2008,신규,21.11~23.11,2021,무악동,"20,000",인왕산아이파크,11,160,7,84.858, , ,60,11110,14
사용,2000,갱신,21.12~23.12,2021,무악동,"50,000",현대,11,0,8,84.92,"48,000", ,82,11110,3
 ,2000,갱신, ,2021,무악동,"25,000",현대,11,50,8,60,"25,000",45,82,11110,12
사용,2008,갱신,22.03~23.01,2021,무악동,"90,000",인왕산아이파크,11,0,9,157.289,"90,000", ,60,11110,2
 ,2015,신규,21.11~23.11,2021,무악동,"10,000",인왕산2차아이파크,11,250,9,84.0283, , ,88,11110,2
 ,2000,신규,22.01~24.01,2021,무악동,"30,000",현대,11,115,11,84.92, , ,82,11110,3
 ,2000,신규,22.02~24.02,2021,무악동,"57,000",현대,11,0,12,60, , ,82,11110,12
 ,2008,신규,22.02~24.02,2021,무악동,"86,000",인왕산아이파크,11,0,13,84.858, , ,60,11110,8
 ,2000,갱신, ,2021,무악동,"58,000",현대,11,0,13,84.92,"55,000", ,82,11110,10
 ,2000, , ,2021,무악동,424,무악현대,11,16,15,32.93, , ,83,11110,8
 ,2000, , ,2021,무악동,"1,060",무악현대,11,15,15,32.93, , ,83,11110,8
 ,2000, , ,2021,무악동,"1,060",무악현대,11,15,16,32.93, , ,83,11110,18
 ,2000, , ,2021,무악동,"2,120",무악현대,11,9,16,32.93, , ,83,11110,18
사용,2008,갱신,21.11~23.11,2021,무악동,"69,300",인왕산아이파크,11,0,17,84.858,"66,000", ,60,11110,11
사용,2000,갱신,22.01~24.01,2021,무악동,"54,600",현대,11,0,20,84.92,"52,000", ,82,11110,19
 ,2015, , ,2021,무악동,"45,000",인왕산2차아이파크,11,30,20,84.4924, , ,88,11110,15
사용,2015,갱신,21.11~23.11,2021,무악동,"45,000",인왕산2차아이파크,11,30,20,84.4924,"55,000", ,88,11110,15
 ,2000,신규,22.02~24.02,2021,무악동,"85,000",현대,11,0,24,84.92, , ,82,11110,8
 ,2019,신규,21.11~23.11,2021,무악동,"20,000",경희궁롯데캐슬,11,130,25,59.6737, , ,89,11110,15
사용,2008,갱신,21.11~23.11,2021,무악동,"63,000",인왕산아이파크,11,0,26,84.858,"60,000", ,60,11110,5
 ,2000, ,22.02~24.02,2021,무악동,"20,000",현대,11,108,26,84.92, , ,82,11110,9
사용,2000,갱신,21.12~23.12,2021,무악동,"5,000",현대,11,105,27,60,"5,000",100,82,11110,9
 ,2008,신규,22.01~24.01,2021,무악동,"15,000",인왕산아이파크,11,200,28,59.993, , ,60,11110,10
 ,2008,신규,22.01~24.01,2021,무악동,"15,000",인왕산아이파크,11,200,28,59.993, , ,60,11110,10
 ,2000,신규,22.01~24.01,2021,무악동,"39,300",현대,11,0,28,60, , ,82,11110,6
 ,2000, , ,2021,무악동,"5,000",현대,11,190,28,84.92, , ,82,11110,2
 ,2000,신규,22.02~24.02,2021,무악동,"5,000",현대,11,190,28,84.92, , ,82,11110,2
 ,2000,신규,22.02~24.02,2021,무악동,"50,000",현대,11,60,30,84.92, , ,82,11110,11
 ,2000,신규,22.02~24.02,2021,무악동,"50,000",현대,11,60,30,84.92, , ,82,11110,11
